"BaseIdentifier","Action","FolderName","KeptFolder","Status","Error"
"zx_World_Championship_Boxing","WOULD DELETE","zx_World_Championship_Boxing_Manager_1990_Goliath_Games_a","zx_World_Championship_Boxing_Manager_1990_Goliath_Games","Dry Run",""
"zx_Kayleth_1986_Adventuresoft","WOULD DELETE","zx_Kayleth_1986_Adventuresoft_UK_a","zx_Kayleth_1986_Adventuresoft_UK","Dry Run",""
"zx_Kayleth_1986_Adventuresoft","WOULD DELETE","zx_Kayleth_1986_Adventuresoft_UK_a2","zx_Kayleth_1986_Adventuresoft_UK","Dry Run",""
"zx_Kayleth_1986_Adventuresoft","WOULD DELETE","zx_Kayleth_1986_Adventuresoft_UK_a3","zx_Kayleth_1986_Adventuresoft_UK","Dry Run",""
"zx_Hyperbowl_1986_Mastertronic","WOULD DELETE","zx_Hyperbowl_1986_Mastertronic_a","zx_Hyperbowl_1986_Mastertronic","Dry Run",""
"zx_Sim_City_1989","WOULD DELETE","zx_Sim_City_1989_Infogrames_a","zx_Sim_City_1989_Infogrames","Dry Run",""
"zx_Tarzan_1986_Martech","WOULD DELETE","zx_Tarzan_1986_Martech_Games_a","zx_Tarzan_1986_Martech_Games","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_a_k_file","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_h","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_k_file","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_t","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"zx_Micro_Mouse_Goes","WOULD DELETE","zx_Micro_Mouse_Goes_De_Bugging_1983_MC_Lothlorien_a_16K","zx_Micro_Mouse_Goes_De_Bugging_1983_MC_Lothlorien_16K","Dry Run",""
"a8b_Zork_I_The","WOULD DELETE","a8b_Zork_I_The_Great_Underground_Empire_1982_Infocom_US_a","a8b_Zork_I_The_Great_Underground_Empire_1982_Infocom_US","Dry Run",""
"a8b_Zork_I_The","WOULD DELETE","a8b_Zork_I_The_Great_Underground_Empire_1983_Infocom_US","a8b_Zork_I_The_Great_Underground_Empire_1982_Infocom_US","Dry Run",""
"a8b_Moon_Shuttle_1983","WOULD DELETE","a8b_Moon_Shuttle_1983_Datasoft_US_t","a8b_Moon_Shuttle_1983_Datasoft_US_k_file","Dry Run",""
"zx_Dan_Dare_II","WOULD DELETE","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games_a","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games","Dry Run",""
"zx_Dan_Dare_II","WOULD DELETE","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games_a2","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games","Dry Run",""
"zx_Dan_Dare_II","WOULD DELETE","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games_a3","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games","Dry Run",""
"zx_Dan_Dare_II","WOULD DELETE","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games_a4","zx_Dan_Dare_II_Mekons_Revenge_1988_Virgin_Games","Dry Run",""
"3D_Breakout_1987_M.W.","WOULD DELETE","3D_Breakout_1987_M.W._Gallon_h_Drive","3D_Breakout_1987_M.W._Gallon","Dry Run",""
"zx_Ninja_Massacre_1989","WOULD DELETE","zx_Ninja_Massacre_1989_Codemasters_128K","zx_Ninja_Massacre_1989_Codemasters","Dry Run",""
"zx_Ninja_Massacre_1989","WOULD DELETE","zx_Ninja_Massacre_1989_Codemasters_a","zx_Ninja_Massacre_1989_Codemasters","Dry Run",""
"zx_Ninja_Massacre_1989","WOULD DELETE","zx_Ninja_Massacre_1989_Codemasters_a_128K","zx_Ninja_Massacre_1989_Codemasters","Dry Run",""
"zx_Ninja_Massacre_1989","WOULD DELETE","zx_Ninja_Massacre_1989_Codemasters_a2","zx_Ninja_Massacre_1989_Codemasters","Dry Run",""
"a8b_Stack_Up_1991","WOULD DELETE","a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_k_file","a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Stack_Up_1991","WOULD DELETE","a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Mr._Bacardi_k_file","a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Mr._TNT_1983","WOULD DELETE","a8b_Mr._TNT_1983_HesWare_US_k_file","a8b_Mr._TNT_1983_HesWare_US_a_k_file","Dry Run",""
"zx_Ice_Station_Zero","WOULD DELETE","zx_Ice_Station_Zero_v3_1985_8th_Day_Software","zx_Ice_Station_Zero_1985_8th_Day_Software","Dry Run",""
"zx_Ice_Station_Zero","WOULD DELETE","zx_Ice_Station_Zero_v3_1985_8th_Day_Software_a","zx_Ice_Station_Zero_1985_8th_Day_Software","Dry Run",""
"zx_Captain_Blood_1988","WOULD DELETE","zx_Captain_Blood_1988_Exxos_a_128K","zx_Captain_Blood_1988_Exxos_128K","Dry Run",""
"zx_Captain_Blood_1988","WOULD DELETE","zx_Captain_Blood_1988_Exxos_a2_128K","zx_Captain_Blood_1988_Exxos_128K","Dry Run",""
"a8b_Silicon_Warrior_1983","WOULD DELETE","a8b_Silicon_Warrior_1983_Epyx_US_noATR_k_file","a8b_Silicon_Warrior_1983_Epyx_US","Dry Run",""
"a8b_International_Karate_1986","WOULD DELETE","a8b_International_Karate_1986_System_3_Software_GB_PAL","a8b_International_Karate_1986_System_3_Software_GB","Dry Run",""
"a8b_International_Karate_1986","WOULD DELETE","a8b_International_Karate_1986_System_3_Software_GB_PAL_h_Homesoft","a8b_International_Karate_1986_System_3_Software_GB","Dry Run",""
"a8b_M.U.L.E._1983_Electronic","WOULD DELETE","a8b_M.U.L.E._1983_Electronic_Arts_US_a","a8b_M.U.L.E._1983_Electronic_Arts_US","Dry Run",""
"a8b_M.U.L.E._1983_Electronic","WOULD DELETE","a8b_M.U.L.E._1983_Electronic_Arts_US_a2","a8b_M.U.L.E._1983_Electronic_Arts_US","Dry Run",""
"a8b_M.U.L.E._1983_Electronic","WOULD DELETE","a8b_M.U.L.E._1983_Electronic_Arts_US_a3","a8b_M.U.L.E._1983_Electronic_Arts_US","Dry Run",""
"a8b_M.U.L.E._1983_Electronic","WOULD DELETE","a8b_M.U.L.E._1983_Electronic_Arts_US_h","a8b_M.U.L.E._1983_Electronic_Arts_US","Dry Run",""
"zx_Hero_1984_Activision","WOULD DELETE","zx_Hero_1984_Activision_a","zx_Hero_1984_Activision","Dry Run",""
"zx_Marauder_1988_Hewson","WOULD DELETE","zx_Marauder_1988_Hewson_Consultants_128K","zx_Marauder_1988_Hewson_Consultants","Dry Run",""
"zx_Marauder_1988_Hewson","WOULD DELETE","zx_Marauder_1988_Hewson_Consultants_a","zx_Marauder_1988_Hewson_Consultants","Dry Run",""
"zx_Marauder_1988_Hewson","WOULD DELETE","zx_Marauder_1988_Hewson_Consultants_a_128K","zx_Marauder_1988_Hewson_Consultants","Dry Run",""
"a8b_On_Cue_Pool","WOULD DELETE","a8b_On_Cue_Pool_87_1987_Mastertronic_GB_cr_Mr._Bacardi_tape_version","a8b_On_Cue_Pool_87_1987_Mastertronic_GB_a_tape_version_k_file","Dry Run",""
"a8b_On_Cue_Pool","WOULD DELETE","a8b_On_Cue_Pool_87_1987_Mastertronic_GB_tape_version_k_file","a8b_On_Cue_Pool_87_1987_Mastertronic_GB_a_tape_version_k_file","Dry Run",""
"zx_Firefly_1988_Ocean","WOULD DELETE","zx_Firefly_1988_Ocean_a","zx_Firefly_1988_Ocean","Dry Run",""
"a8b_Strip_Poker_1983","WOULD DELETE","a8b_Strip_Poker_1983_Artworx_US_h_Homesoft_BASIC_Melissa_k_file","a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","Dry Run",""
"a8b_Strip_Poker_1983","WOULD DELETE","a8b_Strip_Poker_1983_Artworx_US_h_Homesoft_BASIC_Suzi_k_file","a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","Dry Run",""
"zx_Wanted_Monty_Mole","WOULD DELETE","zx_Wanted_Monty_Mole_1984_Gremlin_Graphics_Software_a","zx_Wanted_Monty_Mole_1984_Gremlin_Graphics_Software","Dry Run",""
"zx_Spiky_Harold_1986","WOULD DELETE","zx_Spiky_Harold_1986_Firebird_Software_a","zx_Spiky_Harold_1986_Firebird_Software","Dry Run",""
"a8b_Colossal_Adventure_1983","WOULD DELETE","a8b_Colossal_Adventure_1983_Level_9_Computing_GB_k_file","a8b_Colossal_Adventure_1983_Level_9_Computing_GB_b_playable_k_file","Dry Run",""
"zx_Night_Breed_1990","WOULD DELETE","zx_Night_Breed_1990_Ocean_128K","zx_Night_Breed_1990_Ocean","Dry Run",""
"zx_Silkworm_1989_Virgin","WOULD DELETE","zx_Silkworm_1989_Virgin_Games_a","zx_Silkworm_1989_Virgin_Games_128K","Dry Run",""
"zx_Silkworm_1989_Virgin","WOULD DELETE","zx_Silkworm_1989_Virgin_Games_a2","zx_Silkworm_1989_Virgin_Games_128K","Dry Run",""
"zx_By_Fair_Means","WOULD DELETE","zx_By_Fair_Means_or_Foul_1989_Superior_Software_a","zx_By_Fair_Means_or_Foul_1989_Superior_Software","Dry Run",""
"a8b_BMX_Simulator_1986","WOULD DELETE","a8b_BMX_Simulator_1986_Code_Masters_GB_compressed_k_file","a8b_BMX_Simulator_1986_Code_Masters_GB","Dry Run",""
"a8b_BMX_Simulator_1986","WOULD DELETE","a8b_BMX_Simulator_1986_Code_Masters_GB_k_file","a8b_BMX_Simulator_1986_Code_Masters_GB","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US_a_k_file","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US_k_file","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_128K","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a_128K","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a2","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a2_128K","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a3","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_a4","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_t","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Arkanoid_II_Revenge","WOULD DELETE","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software_t_a","zx_Arkanoid_II_Revenge_of_Doh_1988_Imagine_Software","Dry Run",""
"zx_Dizzy_VI_Prince","WOULD DELETE","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters_128K","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters","Dry Run",""
"zx_Dizzy_VI_Prince","WOULD DELETE","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters_a","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters","Dry Run",""
"zx_Dizzy_VI_Prince","WOULD DELETE","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters_a_128K","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters","Dry Run",""
"zx_Dizzy_VI_Prince","WOULD DELETE","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters_a2_128K","zx_Dizzy_VI_Prince_of_the_Yolkfolk_1991_Codemasters","Dry Run",""
"zx_Blazing_Thunder_1990","WOULD DELETE","zx_Blazing_Thunder_1990_Hi_Tec_Software_a","zx_Blazing_Thunder_1990_Hi_Tec_Software","Dry Run",""
"zx_Blazing_Thunder_1990","WOULD DELETE","zx_Blazing_Thunder_1990_Hi_Tec_Software_a2","zx_Blazing_Thunder_1990_Hi_Tec_Software","Dry Run",""
"zx_Football_Manager_2","WOULD DELETE","zx_Football_Manager_2_Expansion_Kit_1989_Addictive_Games","zx_Football_Manager_2_1988_Addictive_Games","Dry Run",""
"a8b_Micro_League_Baseball","WOULD DELETE","a8b_Micro_League_Baseball_1984_Micro_League_Sports_Association_US_m_color_Rob.C","a8b_Micro_League_Baseball_1984_Micro_League_Sports_Association_US","Dry Run",""
"a8b_Micro_League_Baseball","WOULD DELETE","a8b_Micro_League_Baseball_General_Manager_Owner_Disk_1985_Micro_League_Sports_Associ","a8b_Micro_League_Baseball_1984_Micro_League_Sports_Association_US","Dry Run",""
"zx_Cabal_1988_Ocean","WOULD DELETE","zx_Cabal_1988_Ocean_a_128K","zx_Cabal_1988_Ocean_128K","Dry Run",""
"a8b_Adventure_No._04","WOULD DELETE","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US_a","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US","Dry Run",""
"a8b_Adventure_No._04","WOULD DELETE","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US_k_file.a","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_128K","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a_128K","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a2","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a2_128K","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a3","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Dizzy_II_Treasure","WOULD DELETE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_ru_128K","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software_a","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software_a2","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software_a3","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software_a4","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._02_Arrow_of_Death_Part_1_1983_Channel_8_Software","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._02_Arrow_of_Death_Part_1_1983_Channel_8_Software_a","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._02_Arrow_of_Death_Part_1_1983_Channel_8_Software_a2.z8","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._02_Arrow_of_Death_Part_1_1983_Channel_8_Software_a3.z8","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._02_Arrow_of_Death_Part_1_1983_Channel_8_Software_a4.z8","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._03_Arrow_of_Death_Part_2_1983_Channel_8_Software","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._03_Arrow_of_Death_Part_2_1983_Channel_8_Software_a","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._03_Arrow_of_Death_Part_2_1983_Channel_8_Software_a2.z8","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._04_Escape_from_Pulsar_7_1983_Channel_8_Software","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._04_Escape_from_Pulsar_7_1983_Channel_8_Software_a","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._04_Escape_from_Pulsar_7_1983_Channel_8_Software_a2","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._05_Feasibility_Experiment_1983_Channel_8_Software","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._05_Feasibility_Experiment_1983_Channel_8_Software_a.z8","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._06_The_Time_Machine_1983_Channel_8_Software","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
"zx_Mysterious_Adventures_No.","WOULD DELETE","zx_Mysterious_Adventures_No._06_The_Time_Machine_1983_Channel_8_Software_a","zx_Mysterious_Adventures_No._01_Golden_Baton_1983_Channel_8_Software","Dry Run",""
