"BaseIdentifier","Action","FolderName","KeptFolder","Status","Error"
"a8b_Gemstone_Warrior_1985","WOULD DELETE","a8b_Gemstone_Warrior_1985_SSI_US_cr_N.A.P.O._b5","a8b_Gemstone_Warrior_1985_SSI_US_cr_N.A.P.O._b2","Dry Run",""
"a8b_Gremlins_1984_Atari","WOULD DELETE","a8b_Gremlins_1984_Atari_US_h_Glenn_5200_k_file","a8b_Gremlins_1984_Atari_US_h_Glenn_5200","Dry Run",""
"a8b_Gremlins_1984_Atari","WOULD DELETE","a8b_Gremlins_1984_Atari_US_h_Glenn_a_5200_k_file","a8b_Gremlins_1984_Atari_US_h_Glenn_5200","Dry Run",""
"a8b_Gremlins_1984_Atari","WOULD DELETE","a8b_Gremlins_1984_Atari_US_h_Glenn_a2_5200_k_file","a8b_Gremlins_1984_Atari_US_h_Glenn_5200","Dry Run",""
"a8b_Gremlins_1984_Atari","WOULD DELETE","a8b_Gremlins_1984_Atari_US_h_Glenn_a3_5200_k_file","a8b_Gremlins_1984_Atari_US_h_Glenn_5200","Dry Run",""
"a8b_Alf_in_the","WOULD DELETE","a8b_Alf_in_the_Color_Caves_1984_Spinnaker_Software_US_k_file","a8b_Alf_in_the_Color_Caves_1984_Spinnaker_Software_US_a_k_file","Dry Run",""
"a8b_Frogger_2_Theeedeep","WOULD DELETE","a8b_Frogger_2_Theeedeep_1984_Parker_Brothers_k_file","a8b_Frogger_2_Theeedeep_1984_Parker_Brothers_a_k_file","Dry Run",""
"a8b_Frogger_2_Theeedeep","WOULD DELETE","a8b_Frogger_2_Theeedeep_1984_Parker_Brothers_t_Wizard","a8b_Frogger_2_Theeedeep_1984_Parker_Brothers_a_k_file","Dry Run",""
"a8b_Star_Wars_1988","WOULD DELETE","a8b_Star_Wars_1988_Domark_GB_a","a8b_Star_Wars_1988_Domark_GB","Dry Run",""
"a8b_Lunar_Leeper_1983","WOULD DELETE","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_a2","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_a","Dry Run",""
"a8b_Lunar_Leeper_1983","WOULD DELETE","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_k_file","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_a","Dry Run",""
"a8b_Lunar_Leeper_1983","WOULD DELETE","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_req_OSb","a8b_Lunar_Leeper_1983_Sierra_On_Line_US_a","Dry Run",""
"a8b_Adventure_Quest_1983","WOULD DELETE","a8b_Adventure_Quest_1983_Level_9_Computing_b_playable_k_file","a8b_Adventure_Quest_1983_Level_9_Computing","Dry Run",""
"a8b_Zone_Ranger_1984","WOULD DELETE","a8b_Zone_Ranger_1984_Activision_US_a2_k_file","a8b_Zone_Ranger_1984_Activision_US_a_k_file","Dry Run",""
"a8b_Zone_Ranger_1984","WOULD DELETE","a8b_Zone_Ranger_1984_Activision_US_a3_k_file","a8b_Zone_Ranger_1984_Activision_US_a_k_file","Dry Run",""
"a8b_Zone_Ranger_1984","WOULD DELETE","a8b_Zone_Ranger_1984_Activision_US_k_file","a8b_Zone_Ranger_1984_Activision_US_a_k_file","Dry Run",""
"a8b_Zone_Ranger_1984","WOULD DELETE","a8b_Zone_Ranger_1984_Activision_US_t_Wizard","a8b_Zone_Ranger_1984_Activision_US_a_k_file","Dry Run",""
"a8b_Return_of_Heracles","WOULD DELETE","a8b_Return_of_Heracles_1983_Quality_Software_US_req_OSb","a8b_Return_of_Heracles_1983_Quality_Software_US_a_req_OSb","Dry Run",""
"a8b_Zaxxon_1983_Datasoft","WOULD DELETE","a8b_Zaxxon_1983_Datasoft_US_a","a8b_Zaxxon_1983_Datasoft_US","Dry Run",""
"a8b_Zaxxon_1983_Datasoft","WOULD DELETE","a8b_Zaxxon_1983_Datasoft_US_k_file","a8b_Zaxxon_1983_Datasoft_US","Dry Run",""
"a8b_Zaxxon_1983_Datasoft","WOULD DELETE","a8b_Zaxxon_1983_Datasoft_US_req_OSb_k_file","a8b_Zaxxon_1983_Datasoft_US","Dry Run",""
"a8b_Zaxxon_1983_Datasoft","WOULD DELETE","a8b_Zaxxon_1983_Datasoft_US_t_req_OSb","a8b_Zaxxon_1983_Datasoft_US","Dry Run",""
"a8b_Last_V8_The","WOULD DELETE","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._noATR_k_file","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","Dry Run",""
"a8b_Last_V8_The","WOULD DELETE","a8b_Last_V8_The_198x_Mastertronic_US","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","Dry Run",""
"a8b_Last_V8_The","WOULD DELETE","a8b_Last_V8_The_198x_Mastertronic_US_a","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","Dry Run",""
"a8b_Snowball_1983_Level","WOULD DELETE","a8b_Snowball_1983_Level_9_Computing_GB_b_playable_k_file","a8b_Snowball_1983_Level_9_Computing_GB_b_playable_a_k_file","Dry Run",""
"a8b_Snowball_1983_Level","WOULD DELETE","a8b_Snowball_1983_Level_9_Computing_GB_text_version","a8b_Snowball_1983_Level_9_Computing_GB_b_playable_a_k_file","Dry Run",""
"a8b_Colonial_Conquest_v1.0","WOULD DELETE","a8b_Colonial_Conquest_v1.0_1985_SSI_US_a","a8b_Colonial_Conquest_v1.0_1985_SSI_US","Dry Run",""
"a8b_Moon_Patrol_1982","WOULD DELETE","a8b_Moon_Patrol_1982_Atari_US_h_Atari_Pirates_5200_k_file","a8b_Moon_Patrol_1982_Atari_US_5200_k_file","Dry Run",""
"a8b_Special_Delivery_1985","WOULD DELETE","a8b_Special_Delivery_1985_Creative_Sparks_GB_a","a8b_Special_Delivery_1985_Creative_Sparks_GB","Dry Run",""
"a8b_Special_Delivery_1985","WOULD DELETE","a8b_Special_Delivery_1985_Creative_Sparks_GB_k_file","a8b_Special_Delivery_1985_Creative_Sparks_GB","Dry Run",""
"a8b_Spindizzy_1986_Electric","WOULD DELETE","a8b_Spindizzy_1986_Electric_Dreams_GB_cr_N.A.P.O._k_file","a8b_Spindizzy_1986_Electric_Dreams_GB","Dry Run",""
"a8b_Spindizzy_1986_Electric","WOULD DELETE","a8b_Spindizzy_1986_Electric_Dreams_GB_cr_Poly_Pirate","a8b_Spindizzy_1986_Electric_Dreams_GB","Dry Run",""
"a8b_Spindizzy_1986_Electric","WOULD DELETE","a8b_Spindizzy_1986_Electric_Dreams_GB_t_Coco","a8b_Spindizzy_1986_Electric_Dreams_GB","Dry Run",""
"a8b_Beach_Head_II","WOULD DELETE","a8b_Beach_Head_II_The_Dictator_Strikes_Back_1986_Access_Software_US_cr_Neon_Knight.a","a8b_Beach_Head_II_The_Dictator_Strikes_Back_1986_Access_Software_US","Dry Run",""
"a8b_Beach_Head_II","WOULD DELETE","a8b_Beach_Head_II_The_Dictator_Strikes_Back_1986_Access_Software_US_cr_Shalom_Abikze","a8b_Beach_Head_II_The_Dictator_Strikes_Back_1986_Access_Software_US","Dry Run",""
"a8b_Legionnaire_1982_Avalon","WOULD DELETE","a8b_Legionnaire_1982_Avalon_Hill_US_k_file","a8b_Legionnaire_1982_Avalon_Hill_US_a_k_file","Dry Run",""
"a8b_cart_Gyruss_1984","WOULD DELETE","a8b_cart_Gyruss_1984_Parker_Brothers_EU_PAL","a8b_cart_Gyruss_1984_Parker_Brothers_CA","Dry Run",""
"a8b_Kolony_1990_Mirage","WOULD DELETE","a8b_Kolony_1990_Mirage_PL_no_intro_k_file","a8b_Kolony_1990_Mirage_PL","Dry Run",""
"a8b_Kolony_1990_Mirage","WOULD DELETE","a8b_Kolony_1990_Mirage_PL_tr_cs_no_intro_k_file","a8b_Kolony_1990_Mirage_PL","Dry Run",""
"a8b_Pipeline_1983_Tronix","WOULD DELETE","a8b_Pipeline_1983_Tronix_US_beta_k_file","a8b_Pipeline_1983_Tronix_US_beta_a_k_file","Dry Run",""
"a8b_Knight_Orc_1987","WOULD DELETE","a8b_Knight_Orc_1987_Rainbird_GB_h_Homesoft_tape_version","a8b_Knight_Orc_1987_Rainbird_GB","Dry Run",""
"a8b_Squishem_1983_Sirius","WOULD DELETE","a8b_Squishem_1983_Sirius_Software_US_k_file","a8b_Squishem_1983_Sirius_Software_US_a_k_file","Dry Run",""
"a8b_Scrolls_of_Abadon","WOULD DELETE","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US_cr_Jedi_Knight","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US","Dry Run",""
"a8b_Scrolls_of_Abadon","WOULD DELETE","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US_cr_The_Master_k_file","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US","Dry Run",""
"a8b_Scrolls_of_Abadon","WOULD DELETE","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US_k_file","a8b_Scrolls_of_Abadon_The_1984_Access_Software_US","Dry Run",""
"a8b_Master_Chess_198x","WOULD DELETE","a8b_Master_Chess_198x_Mastertronic_a_k_file","a8b_Master_Chess_198x_Mastertronic_a","Dry Run",""
"a8b_Master_Chess_198x","WOULD DELETE","a8b_Master_Chess_198x_Mastertronic_k_file","a8b_Master_Chess_198x_Mastertronic_a","Dry Run",""
"a8b_Raid_over_Moscow","WOULD DELETE","a8b_Raid_over_Moscow_1986_Access_Software_US_cr_N.A.P.O._a_k_file","a8b_Raid_over_Moscow_1986_Access_Software_US","Dry Run",""
"a8b_Raid_over_Moscow","WOULD DELETE","a8b_Raid_over_Moscow_1986_Access_Software_US_cr_N.A.P.O._k_file","a8b_Raid_over_Moscow_1986_Access_Software_US","Dry Run",""
"a8b_Raid_over_Moscow","WOULD DELETE","a8b_Raid_over_Moscow_1986_Access_Software_US_h_Goldorak","a8b_Raid_over_Moscow_1986_Access_Software_US","Dry Run",""
"a8b_Raid_over_Moscow","WOULD DELETE","a8b_Raid_over_Moscow_1986_Access_Software_US_k_file","a8b_Raid_over_Moscow_1986_Access_Software_US","Dry Run",""
"a8b_Ollies_Follies_1984","WOULD DELETE","a8b_Ollies_Follies_1984_American_Eagle_Software_US_cr_Steve_Bruce_k_file","a8b_Ollies_Follies_1984_American_Eagle_Software_US_cr_Steve_Bruce_a","Dry Run",""
"a8b_WarGames_1984_Coleco","WOULD DELETE","a8b_WarGames_1984_Coleco_US_k_file","a8b_WarGames_1984_Coleco_US_a_k_file","Dry Run",""
"a8b_Space_Shuttle_1983","WOULD DELETE","a8b_Space_Shuttle_1983_Microdeal_GB_k_file","a8b_Space_Shuttle_1983_Microdeal_GB_a_k_file","Dry Run",""
"a8b_Snake_Byte_1982","WOULD DELETE","a8b_Snake_Byte_1982_Sirius_Software_US_a_k_file","a8b_Snake_Byte_1982_Sirius_Software_US","Dry Run",""
"a8b_Snake_Byte_1982","WOULD DELETE","a8b_Snake_Byte_1982_Sirius_Software_US_k_file","a8b_Snake_Byte_1982_Sirius_Software_US","Dry Run",""
"a8b_Hard_Hat_Mack","WOULD DELETE","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US_cr_CrackerJack_noATR_k_file","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US","Dry Run",""
"a8b_Hard_Hat_Mack","WOULD DELETE","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US_cr_Nyte_Byte_k_file","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US","Dry Run",""
"a8b_Hard_Hat_Mack","WOULD DELETE","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US_req_OSa","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US","Dry Run",""
"a8b_Hard_Hat_Mack","WOULD DELETE","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US_t_req_OSa","a8b_Hard_Hat_Mack_1983_Electronic_Arts_US","Dry Run",""
"a8b_Barbarian_1993_L.K.","WOULD DELETE","a8b_Barbarian_1993_L.K._Avalon_PL_a","a8b_Barbarian_1993_L.K._Avalon_PL","Dry Run",""
"a8b_Barbarian_1993_L.K.","WOULD DELETE","a8b_Barbarian_1993_L.K._Avalon_PL_a2","a8b_Barbarian_1993_L.K._Avalon_PL","Dry Run",""
"a8b_Barbarian_1993_L.K.","WOULD DELETE","a8b_Barbarian_1993_L.K._Avalon_PL_a3","a8b_Barbarian_1993_L.K._Avalon_PL","Dry Run",""
"a8b_MIG_Alley_Ace","WOULD DELETE","a8b_MIG_Alley_Ace_1985_U.S._Gold_GB_cr_Bubble_Soft_k_file","a8b_MIG_Alley_Ace_1983_MicroProse_US_cr_Byte_Breaker","Dry Run",""
"a8b_Sidewinder_II_1989","WOULD DELETE","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_k_file","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Sidewinder_II_1989","WOULD DELETE","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Mr._Bacardi_a","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Sidewinder_II_1989","WOULD DELETE","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Mr._Bacardi_a_k_file","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Sidewinder_II_1989","WOULD DELETE","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Mr._Bacardi_k_file","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Mercenary_Escape_From","WOULD DELETE","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB_cr_Rob.C","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB","Dry Run",""
"a8b_Mercenary_Escape_From","WOULD DELETE","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB_cr_Wzab_k_file","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB","Dry Run",""
"a8b_Mercenary_Escape_From","WOULD DELETE","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB_k_file","a8b_Mercenary_Escape_From_Targ_1985_Novagen_Software_GB","Dry Run",""
"a8b_Henrys_House_1987","WOULD DELETE","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi_k_file","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi","Dry Run",""
"a8b_Henrys_House_1987","WOULD DELETE","a8b_Henrys_House_1987_Mastertronic_GB_no_SIO_patch","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi","Dry Run",""
"a8b_F_15_Strike","WOULD DELETE","a8b_F_15_Strike_Eagle_198x_MicroProse_a2_k_file","a8b_F_15_Strike_Eagle_198x_MicroProse_a_k_file","Dry Run",""
"a8b_F_15_Strike","WOULD DELETE","a8b_F_15_Strike_Eagle_198x_MicroProse_cr_The_Cruiser","a8b_F_15_Strike_Eagle_198x_MicroProse_a_k_file","Dry Run",""
"a8b_F_15_Strike","WOULD DELETE","a8b_F_15_Strike_Eagle_198x_MicroProse_cr_The_Cruiser_a","a8b_F_15_Strike_Eagle_198x_MicroProse_a_k_file","Dry Run",""
"a8b_F_15_Strike","WOULD DELETE","a8b_F_15_Strike_Eagle_198x_MicroProse_k_file","a8b_F_15_Strike_Eagle_198x_MicroProse_a_k_file","Dry Run",""
"a8b_Mr._Do_1984","WOULD DELETE","a8b_Mr._Do_1984_Datasoft_US_a2_k_file","a8b_Mr._Do_1984_Datasoft_US_a_k_file","Dry Run",""
"a8b_Mr._Do_1984","WOULD DELETE","a8b_Mr._Do_1984_Datasoft_US_compressed_k_file","a8b_Mr._Do_1984_Datasoft_US_a_k_file","Dry Run",""
"a8b_Mr._Do_1984","WOULD DELETE","a8b_Mr._Do_1984_Datasoft_US_cr_Dupsysteme_h_PVBest","a8b_Mr._Do_1984_Datasoft_US_a_k_file","Dry Run",""
"a8b_Mr._Do_1984","WOULD DELETE","a8b_Mr._Do_1984_Datasoft_US_k_file","a8b_Mr._Do_1984_Datasoft_US_a_k_file","Dry Run",""
"a8b_Mr._Do_1984","WOULD DELETE","a8b_Mr._Do_1984_Datasoft_US_t_1_k_file","a8b_Mr._Do_1984_Datasoft_US_a_k_file","Dry Run",""
"a8b_Drelbs_1983_Synapse","WOULD DELETE","a8b_Drelbs_1983_Synapse_Software_US_req_OSb_k_file","a8b_Drelbs_1983_Synapse_Software_US_cr_Dean_H","Dry Run",""
"a8b_Drelbs_1983_Synapse","WOULD DELETE","a8b_Drelbs_1983_Synapse_Software_US_t","a8b_Drelbs_1983_Synapse_Software_US_cr_Dean_H","Dry Run",""
"a8b_Drelbs_1983_Synapse","WOULD DELETE","a8b_Drelbs_1983_Synapse_Software_US_t_a","a8b_Drelbs_1983_Synapse_Software_US_cr_Dean_H","Dry Run",""
"a8b_Donkey_Kong_1983","WOULD DELETE","a8b_Donkey_Kong_1983_Atari_US_a","a8b_Donkey_Kong_1983_Atari_US","Dry Run",""
"a8b_Donkey_Kong_1983","WOULD DELETE","a8b_Donkey_Kong_1983_Atari_US_a_k_file","a8b_Donkey_Kong_1983_Atari_US","Dry Run",""
"a8b_Donkey_Kong_1983","WOULD DELETE","a8b_Donkey_Kong_1983_Atari_US_k_file","a8b_Donkey_Kong_1983_Atari_US","Dry Run",""
"a8b_Donkey_Kong_1983","WOULD DELETE","a8b_Donkey_Kong_1983_Atari_US_t","a8b_Donkey_Kong_1983_Atari_US","Dry Run",""
"a8b_Zybex_1988_Zeppelin","WOULD DELETE","a8b_Zybex_1988_Zeppelin_Games_GB_cr_Kiwi_Systems_New_Zealand_t","a8b_Zybex_1988_Zeppelin_Games_GB","Dry Run",""
"a8b_Zybex_1988_Zeppelin","WOULD DELETE","a8b_Zybex_1988_Zeppelin_Games_GB_cr_Kiwi_Systems_New_Zealand_t_a","a8b_Zybex_1988_Zeppelin_Games_GB","Dry Run",""
"a8b_Castle_Wolfenstein_1983","WOULD DELETE","a8b_Castle_Wolfenstein_1983_Muse_US","a8b_Castle_Wolfenstein_1983_MUSE_Software_US","Dry Run",""
"a8b_Castle_Wolfenstein_1983","WOULD DELETE","a8b_Castle_Wolfenstein_1983_Muse_US_a","a8b_Castle_Wolfenstein_1983_MUSE_Software_US","Dry Run",""
"a8b_Strip_Poker_1983","WOULD DELETE","a8b_Strip_Poker_1983_Artworx_US_h_Homesoft_BASIC_Melissa_k_file","a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","Dry Run",""
"a8b_Strip_Poker_1983","WOULD DELETE","a8b_Strip_Poker_1983_Artworx_US_h_Homesoft_BASIC_Suzi_k_file","a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","Dry Run",""
"a8b_Neptunes_Daughters_1984","WOULD DELETE","a8b_Neptunes_Daughters_1984_English_Software_GB_h_k_file","a8b_Neptunes_Daughters_1984_English_Software_GB_a_req_OSb","Dry Run",""
"a8b_Neptunes_Daughters_1984","WOULD DELETE","a8b_Neptunes_Daughters_1984_English_Software_GB_req_OSb","a8b_Neptunes_Daughters_1984_English_Software_GB_a_req_OSb","Dry Run",""
"a8b_International_Karate_198x","WOULD DELETE","a8b_International_Karate_198x_System_3_Software_GB_beta_k_file","a8b_International_Karate_198x_System_3_Software_GB_beta","Dry Run",""
"a8b_Starcross_1982_Infocom","WOULD DELETE","a8b_Starcross_1982_Infocom_US_a","a8b_Starcross_1982_Infocom_US","Dry Run",""
"a8b_Blue_Max_1983","WOULD DELETE","a8b_Blue_Max_1983_Synapse_Software_US_a_k_file","a8b_Blue_Max_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Blue_Max_1983","WOULD DELETE","a8b_Blue_Max_1983_Synapse_Software_US_a2_k_file","a8b_Blue_Max_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Blue_Max_1983","WOULD DELETE","a8b_Blue_Max_1983_Synapse_Software_US_a3_k_file","a8b_Blue_Max_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Blue_Max_1983","WOULD DELETE","a8b_Blue_Max_1983_Synapse_Software_US_cr_Codecruncher_k_file","a8b_Blue_Max_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Blue_Max_1983","WOULD DELETE","a8b_Blue_Max_1983_Synapse_Software_US_k_file","a8b_Blue_Max_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_1984_First_Star_Software_US_a","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_1984_First_Star_Software_US_cr_Unerring_Master_k_file","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_1984_First_Star_Software_US_k_file","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_Arctic_Antics_1987_Epyx_US","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_Arctic_Antics_1987_Epyx_US_cr_BodzioSoft","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_Arctic_Antics_1987_Epyx_US_cr_Copy_Service_Stuttgart","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_Arctic_Antics_1987_Epyx_US_cr_Unerring_Master_noATR_k_file","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_cr_N.A.P.O","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_cr_N.A.P.O._a","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_cr_N.A.P.O._a2","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_cr_Unerring_Master_a_k_f","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_cr_Unerring_Master_k_fil","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_Spy_vs_Spy","WOULD DELETE","a8b_Spy_vs_Spy_The_Island_Caper_1985_First_Star_Software_US_h_Pipeline_BBS","a8b_Spy_vs_Spy_1984_First_Star_Software_US","Dry Run",""
"a8b_One_on_One","WOULD DELETE","a8b_One_on_One_1983_Electronic_Arts_US_a2_k_file","a8b_One_on_One_1983_Electronic_Arts_US_a_k_file","Dry Run",""
"a8b_One_on_One","WOULD DELETE","a8b_One_on_One_1983_Electronic_Arts_US_k_file","a8b_One_on_One_1983_Electronic_Arts_US_a_k_file","Dry Run",""
"a8b_Joe_Blade_1988","WOULD DELETE","a8b_Joe_Blade_1988_Players_GB_PAL_cr_L.P.S._k_file","a8b_Joe_Blade_1988_Players_GB_PAL_cr_L.P.S._a_k_file","Dry Run",""
"a8b_Spitfire_40_1986","WOULD DELETE","a8b_Spitfire_40_1986_Mirrorsoft_PAL_GB","a8b_Spitfire_40_1986_Avalon_Hill_US","Dry Run",""
"a8b_Spitfire_40_1986","WOULD DELETE","a8b_Spitfire_40_1986_Mirrorsoft_PAL_GB_cr_Spider_Man_k_file","a8b_Spitfire_40_1986_Avalon_Hill_US","Dry Run",""
"a8b_Solo_Flight_1983","WOULD DELETE","a8b_Solo_Flight_1983_MicroProse_US_a_k_file","a8b_Solo_Flight_1983_MicroProse_US","Dry Run",""
"a8b_Solo_Flight_1983","WOULD DELETE","a8b_Solo_Flight_1983_MicroProse_US_k_file","a8b_Solo_Flight_1983_MicroProse_US","Dry Run",""
"a8b_Hans_Kloss_1992","WOULD DELETE","a8b_Hans_Kloss_1992_L.K._Avalon_PL_a_compressed_k_file","a8b_Hans_Kloss_1992_L.K._Avalon_PL","Dry Run",""
"a8b_Hans_Kloss_1992","WOULD DELETE","a8b_Hans_Kloss_1992_L.K._Avalon_PL_compressed_k_file","a8b_Hans_Kloss_1992_L.K._Avalon_PL","Dry Run",""
"a8b_Hans_Kloss_1992","WOULD DELETE","a8b_Hans_Kloss_1992_L.K._Avalon_PL_k_file","a8b_Hans_Kloss_1992_L.K._Avalon_PL","Dry Run",""
"a8b_Hans_Kloss_1992","WOULD DELETE","a8b_Hans_Kloss_1992_L.K._Avalon_PL_t_Proxis_k_file","a8b_Hans_Kloss_1992_L.K._Avalon_PL","Dry Run",""
"a8b_Arcade_Fruit_Machine","WOULD DELETE","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Burton_Bandit_k_file","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Arcade_Fruit_Machine","WOULD DELETE","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Mr._Bacardi","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Arcade_Fruit_Machine","WOULD DELETE","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Mr._Bacardi_k_file","a8b_Arcade_Fruit_Machine_1990_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","Dry Run",""
"a8b_Airline_1985_Ariolasoft","WOULD DELETE","a8b_Airline_1985_Ariolasoft_DE_a","a8b_Airline_1985_Ariolasoft_DE","Dry Run",""
"a8b_Trains_1983_Spinnaker","WOULD DELETE","a8b_Trains_1983_Spinnaker_Software_US_cr_Karl_dem_Grossen","a8b_Trains_1983_Spinnaker_Software_US","Dry Run",""
"a8b_Trains_1983_Spinnaker","WOULD DELETE","a8b_Trains_1983_Spinnaker_Software_US_cr_Karl_dem_Grossen_a","a8b_Trains_1983_Spinnaker_Software_US","Dry Run",""
"a8b_Ardy_the_Aardvark","WOULD DELETE","a8b_Ardy_the_Aardvark_1983_Datamost_US_a","a8b_Ardy_the_Aardvark_1983_Datamost_US","Dry Run",""
"a8b_Ardy_the_Aardvark","WOULD DELETE","a8b_Ardy_the_Aardvark_1983_Datamost_US_a_k_file","a8b_Ardy_the_Aardvark_1983_Datamost_US","Dry Run",""
"a8b_Ardy_the_Aardvark","WOULD DELETE","a8b_Ardy_The_Aardvark_1983_Datamost_US_a2_k_file","a8b_Ardy_the_Aardvark_1983_Datamost_US","Dry Run",""
"a8b_Ardy_the_Aardvark","WOULD DELETE","a8b_Ardy_the_Aardvark_1983_Datamost_US_k_file","a8b_Ardy_the_Aardvark_1983_Datamost_US","Dry Run",""
"a8b_Ardy_the_Aardvark","WOULD DELETE","a8b_Ardy_the_Aardvark_1986_Main_Street_Publishing_US","a8b_Ardy_the_Aardvark_1983_Datamost_US","Dry Run",""
